link,tech,person,nationality,building,organization,country,location,product,event,money
https://www.proquest.com/anznews/docview/2646628371/5C465B1D225B42F9PQ/839?accountid=14649,start-up,"chad hetherington, nik larsen, kate hetherington, hetherington",australian,,"consumer brand agency, gen, gcp, ring quip, netflix, walmart, shopify, amazon, tiktok","us, aus tralia, minneapolis, australia",,,,
https://www.proquest.com/anznews/docview/2524210353/5C465B1D225B42F9PQ/840?accountid=14649,start-up,"howard rudd gillard, scott morrison s, westacott",,"melbourne inland rail route, the western sydney international airport, the great western highway, the truro bypass, the sturt highway, the bass highway, charters towers","the productivity commission, the reserve bank","abbott, melbourne, brisbane, katoomba, lithgow, nsw, adelaide, queensland, mungindi, queensland nsw","the blue mountains, the molonglo valley",,,a million dollars
https://www.proquest.com/anznews/docview/2521324675/5C465B1D225B42F9PQ/841?accountid=14649,start-up,"lang, sydney, walker, bill moss, bill, melinda gates",australian,"the four tower, parramatta square walker","next science, next science s, asx, walker group, ventora medical, atomo diagnostics, macquarie, atomo, walker corporation, walker, fda","us, parramatta, australia, melbourne, adelaide, fiji",docklands,xperience,,
https://www.proquest.com/anznews/docview/2559385082/5C465B1D225B42F9PQ/842?accountid=14649,start-up,"brendon riley, riley, matthew bardsley, patrick power, denis o brien","australian, irish",,"australian, medicaldirector, telstra, gp, telstra health board, telstra health s, gps, jefferies australia, australian s dataroom, medicaldirector s, telstra health, nhs, affinity equity, healius, primary health care, the federal government, digicel, bn, goldman sachs","australia, sydney, britain, uk, adelaide, canberra",pacific islands,helix,,
https://www.proquest.com/anznews/docview/2599217677/5C465B1D225B42F9PQ/843?accountid=14649,start-up,"anna pooley, angela gosden, james halliday s, halliday, gosden, peter evans, andrew thomas, thomas, evans","tasmanian, australian",,"pooley wines, junovate","richmond, hobart, australia, china, nsw, victoria, adelaide, texas, us, france",southeast australia,,,
https://www.proquest.com/anznews/docview/2481231201/5C465B1D225B42F9PQ/844?accountid=14649,start-up,david basham,,the minnipa agricultural centre,"agtech, pir sa gov au agtech eoi","minnipa, australia",south australia s,,,
https://www.proquest.com/anznews/docview/2459465335/5C465B1D225B42F9PQ/845?accountid=14649,start-up,"joseph healy, healy, david hornery, john fraser, fraser, david murray","australian, judo",,"office of financial management, judo co, national australia bank s business bank, nab, treasury, covid","judo, australia, melbourne, sydney brisbane, perth, adelaide",,,,"more than  bn, about  bn"
https://www.proquest.com/anznews/docview/2484123807/5C465B1D225B42F9PQ/846?accountid=14649,start-up,"rob ismay, ismay, adrian kinderis, kinderis",,the albacutya silo,linga network,"nhill, rainbow, hindmarsh, melbourne, adelaide, victoria, hindmarsh shire",,,,
https://www.proquest.com/anznews/docview/2639688484/5C465B1D225B42F9PQ/847?accountid=14649,start-up,"richard manasseh, manasseh",swinburne,,"swinburne university, the university of adelaide",moyne shire,east beach,,,millions of dollars
https://www.proquest.com/anznews/docview/2622664325/5C465B1D225B42F9PQ/848?accountid=14649,start-up,,,,,,,,,
https://www.proquest.com/anznews/docview/2524028568/5C465B1D225B42F9PQ/849?accountid=14649,start-up,"jennifer westacott, simon benson, geoff chambers, howard rudd gillard, abbott, scott morrison s, westacott",australians,"melbourne inland rail route, the western sydney international airport, the great western highway, the truro bypass, the sturt highway, the bass highway, charters towers, william hovell drive","business council, the morrison government s, the productivity commission, the reserve bank","australia, melbourne, brisbane, katoomba, lithgow, nsw, adelaide, queensland, mungindi, queensland nsw, west belconnen","the blue mountains, the molonglo valley",,,a million dollars
https://www.proquest.com/anznews/docview/2622354558/5C465B1D225B42F9PQ/851?accountid=14649,start-up,"lisa qi, qi, mike rosenbaum, shannon micallef, covid, micallef, oscar, wilson parking","australian, sydney",,"oscar co, parkhound","adelaide, sydney, pyrmont",,parkhound,,
https://www.proquest.com/anznews/docview/2622357476/5C465B1D225B42F9PQ/852?accountid=14649,start-up,"lisa qi, qi, mike rosenbaum, shannon micallef, covid, micallef, oscar, wilson parking","australian, sydney",,"oscar co, parkhound","adelaide, sydney, pyrmont",,parkhound,,
https://www.proquest.com/anznews/docview/2521234969/5C465B1D225B42F9PQ/853?accountid=14649,start-up,"lang walker s, walker, bill moss, bill, melinda gates",,four tower,"next science, food and drug administration, ventora medical, atomo diagnostics, asx, macquarie, atomo, walker corporation, fda","us, melbourne, adelaide, fiji, sydney",docklands,xperience,,
https://www.proquest.com/anznews/docview/2622356530/5C465B1D225B42F9PQ/854?accountid=14649,start-up,"lisa qi, qi, mike rosenbaum, shannon micallef, covid, micallef, oscar, wilson parking","australian, sydney",,"oscar co, parkhound","adelaide, sydney, pyrmont",,parkhound,,
https://www.proquest.com/anznews/docview/2524027730/5C465B1D225B42F9PQ/855?accountid=14649,start-up,"jennifer westacott, simon benson, geoff chambers, howard rudd gillard, abbott, scott morrison s, westacott",australians,"melbourne inland rail route, the western sydney international airport, the great western highway, the truro bypass, the sturt highway, the bass highway, charters towers, william hovell drive","business council, the morrison government s, the productivity commission, the reserve bank","australia, melbourne, brisbane, katoomba, lithgow, nsw, adelaide, queensland, mungindi, queensland nsw, west belconnen","the blue mountains, the molonglo valley",,,a million dollars
https://www.proquest.com/anznews/docview/2563554943/5C465B1D225B42F9PQ/856?accountid=14649,start-up,"doug mcnamee s, charlie reid blackrock s, reid, blackrock, mcnamee",,,"blackrock, jolt charge, jolt, blackrock real assets, blackrock renewable power, ausgrid, the electric vehicle council s","australia, sydney, adelaide",the asia pacific,,,several hundred million dollars
https://www.proquest.com/anznews/docview/2560951475/5C465B1D225B42F9PQ/857?accountid=14649,start-up,"michael matthews, mark cavendish, lucas hamilton, damien howson, nick schulz, rob stannard, chris hamilton, michael storer, jack haig bahrain, seb berwick, jay vine alpecin fenix, primoz roglic, egan bernal, richard carapaz, adam yates, pavel sivakov, tom pidcock, mikel landa, damiano caruso, dutchman wout poels, aussie haig","australians, israel, belgian, colombian, ecuadorean, englishman, russian, english, spaniard, italian",,"herald sun tour, zwift, jumbo visma","burgos northern spain, santiago de compostela, burgos, canberra, ararat, adelaide, brisbane, sydney, bendigo, townsville, tokyo, bahrain",europe,vuelta,"the vuelta a espana tour of spain, the tour de france, grand tour, vuelta, tour de l ain, tour de france, herald sun tour, the tour of turkey, the km race has a km summit finish, the tokyo olympic games, tour giro, giro, olympics road race, tour",
https://www.proquest.com/anznews/docview/2536248088/5C465B1D225B42F9PQ/858?accountid=14649,start-up,"bradley, steve weston, david bailey, bailey, john masters, weston",,,"digital banking sector, volt, afg, hsbc australia, volt co, asx, covid, westpac, afterpay, societyone, national australia bank, xinja, australian prudential regulation authority, bendigo, adelaide bank pepper australia, nab, stockland graincorp, virgin australia international, perpetual, broking network connective, uk based",,,,,
https://www.proquest.com/anznews/docview/2639825742/5C465B1D225B42F9PQ/859?accountid=14649,start-up,"ron smyth, smyth","australian, european",,"wood tech, rogers industries, rogers","australia, brisbane, adelaide, china","europe, asia",,the covid pandemic,
https://www.proquest.com/anznews/docview/2639821568/5C465B1D225B42F9PQ/860?accountid=14649,start-up,"ron smyth, smyth","australian, european",,"wood tech, rogers industries, rogers","australia, brisbane, adelaide, china","europe, asia",,the covid pandemic,
https://www.proquest.com/anznews/docview/2636135603/5C465B1D225B42F9PQ/861?accountid=14649,start-up,"penny fowler, edwina mccann, mark green, green, pippa chambers, kimberlee wells ceo, susan coghill, amber collins, bryan wilmot, louise eyres, rob brittain aca, tony hale, tara ford m c saatchi s, justin graham, wells, coghill, collins, wilmot, john lehmann, lehmann",australian,greenfields albert park,"news corp, advertising council australia, news corp s, the herald weekly times, news corp australia, news prestige vogue vogue living and gq, accenture interactive, rolex cotton, group victoria racing club, bhp melbourne, tga, the australian nsw act prestige titles","melbourne, tbwa melbourne, adelaide, australia, tga",waterside,,,
https://www.proquest.com/anznews/docview/2536088667/5C465B1D225B42F9PQ/862?accountid=14649,start-up,"graham bradley, bradley, steve weston, david bailey, bailey, volt, john masters, weston",,,"digital bank volt, asx, digital banking sector, volt, hsbc australia, volt co, afg, covid, westpac, afterpay, societyone, national australia, xinja, australian prudential regulation authority, bendigo, adelaide bank, pepper australia, nab, the audit committee, stockland graincorp, virgin australia international, perpetual, broking network connective, railsbank",,,,,million or  c a share
https://www.proquest.com/anznews/docview/2594301447/5C465B1D225B42F9PQ/863?accountid=14649,start-up,"scott morrison, sarah hanson, young, hanson, angus taylor, greta thunberg, leonardo dicaprio, lily cole, ron garan, nicole stott, thunberg, andrew forrest, michael bloomberg, prince charles, forrest, malcolm turnbull, adair turner, youngcho chi, turnbull, morrison, rio tinto, simon thompson santos, kevin gallagher, shemara wikramanayake, david griffin, julie shuttleworth, stephen bell, sophia hamblin wang, michael hannibal, gallagher","greens, swedish, australian, norwegian, conservative",,"cop, the big financial institutions, fortescue, green hydrogen organisation, hyundai, parliament, mci, sun cable, fortescue future industries, mineral carbonation international, star of the south, the clean energy finance corporation austrade, australian renewable energy agency","china, russia, australia, india, glasgow, moomba, adelaide, us, uk, papua new guinea, gladstone queensland, geneva, victoria s gippsland, santos, woodside, canberra, lavo australia, macquarie",clyde,,,millions of dollars
https://www.proquest.com/anznews/docview/2629408212/5C465B1D225B42F9PQ/864?accountid=14649,start-up,"haussegger, kabul, ali agshar hussaini, alas hussaini s, sitarah mohammadi, sitarah m sajjad, askary","hazara, australian, taliban, hazaras, afghan, shia muslims, islamic, victorian, atar",,"taliban, the department of home affairs, the refugee council of australia, guardian australia, the university of oxford, monash university law school, ba","canberra, australia, afghanistan, khorasan, adelaide, dandenong, shepparton, naracoorte",australia,,,around  billion
https://www.proquest.com/anznews/docview/2651885405/5C465B1D225B42F9PQ/865?accountid=14649,start-up,joe blommaert,australian,,"exxonmobil, exxon","victoria s gippsland basin, us, australia, santos, moomba, south australia",,,,
https://www.proquest.com/anznews/docview/2629408099/5C465B1D225B42F9PQ/866?accountid=14649,start-up,"haussegger, kabul, ali agshar hussaini, alas hussaini s, sitarah mohammadi, sitarah m sajjad, askary","hazara, australian, taliban, hazaras, afghan, shia muslims, islamic, victorian, atar",,"taliban, the department of home affairs, the refugee council of australia, guardian australia, the university of oxford, monash university law school, ba","canberra, australia, afghanistan, khorasan, adelaide, dandenong, shepparton, naracoorte",australia,,,around  billion
https://www.proquest.com/anznews/docview/2594295332/5C465B1D225B42F9PQ/867?accountid=14649,start-up,"scott morrison, sarah hanson, young, hanson, angus taylor, greta thunberg, leonardo dicaprio, lily cole, ron garan, nicole stott, thunberg, andrew forrest, michael bloomberg, prince charles, forrest, malcolm turnbull, adair turner, youngcho chi, turnbull, morrison, rio tinto, simon thompson santos, kevin gallagher, shemara wikramanayake, david griffin, julie shuttleworth, stephen bell, sophia hamblin wang, michael hannibal, gallagher","greens, swedish, australian, norwegian, conservative",,"cop, the big financial institutions, fortescue, green hydrogen organisation, hyundai, parliament, mci, sun cable, fortescue future industries, mineral carbonation international, star of the south, the clean energy finance corporation austrade, australian renewable energy agency","china, russia, australia, india, glasgow, moomba, adelaide, us, uk, papua new guinea, gladstone queensland, geneva, victoria s gippsland, santos, woodside, canberra, lavo australia, macquarie",clyde,,,millions of dollars
https://www.proquest.com/anznews/docview/2594301113/5C465B1D225B42F9PQ/868?accountid=14649,start-up,"scott morrison, sarah hanson, young, hanson, angus taylor, greta thunberg, leonardo dicaprio, lily cole, ron garan, nicole stott, thunberg, andrew forrest, michael bloomberg, prince charles, forrest, malcolm turnbull, adair turner, youngcho chi, turnbull, morrison, rio tinto, simon thompson santos, kevin gallagher, shemara wikramanayake, david griffin, julie shuttleworth, stephen bell, sophia hamblin wang, michael hannibal, gallagher","greens, swedish, australian, norwegian, conservative",,"cop, the big financial institutions, fortescue, green hydrogen organisation, hyundai, parliament, mci, sun cable, fortescue future industries, mineral carbonation international, star of the south, the clean energy finance corporation austrade, australian renewable energy agency","china, russia, australia, india, glasgow, moomba, adelaide, us, uk, papua new guinea, gladstone queensland, geneva, victoria s gippsland, santos, woodside, canberra, lavo australia, macquarie",clyde,,,millions of dollars
https://www.proquest.com/anznews/docview/2640140240/5C465B1D225B42F9PQ/869?accountid=14649,start-up,"aaron finn, finn s, mark dalle cort, dalle cort, zenon caravella, caravella, bob manning, darren halpin, halpin, marie eribo, eribo, mark beecroft, shane knuth, knuth, wayne mawer, mawer, natalie melody ward, nate myles, sydney roosters, myles, michael thwaite, thwaite, max o halloran","aussie, irish, tully, australian",,"nautilus aviation, nautilus, colts, pride, little snappers swim school, adelaide united, the caravella football academy, halpin partners, cairns bicycle works, fnq, nbl, edge hill, tidal seafood traders, aussie rules, ulverstone, footscray, vfl, carlton","north australia s, kyabram, cairns, uk, queensland, new zealand, innisfail, the united states, baltinglass, cork, earlville, north queensland, australia, gordonvale, canterbury, gold coast, melbourne, tasmania","bentley park, the gold coast, south east queensland, australia, europe, the far north",,"world cycling championships, the tour de france, world championship",multimillion dollar
