Beach_FID,Beach_Name,total_visit_base1,% total,international_visit_beach_base,% international,interstate_visit_beach_base,% interstate,domestic_visit_beach,% domestic
142,Jetty ,47181.13825418082,0.034562883760844876,492.03765312594703,0.01315344389471983,602.6843091107454,0.02385816382778232,46086.41629194413,0.03538542454392059
143,Gallows,31972.78864002815,0.02342189735487002,333.4344288511809,0.00891356794464533,408.4152851092303,0.01616773264975767,31230.938926067738,0.023979300664290017
144,Boambee,40730.826898564694,0.029837661567086914,424.76932983432454,0.011355186971317778,520.2890641727078,0.020596424269202353,39785.768504557665,0.030547749697474442
145,Murrays/Sawtell,396903.8133,0.290754756475346,4139.188413826913,0.11065125245000403,5069.98578994508,0.2007030044626749,387694.639096228,0.2976742498465893
146,Bonville / Bongil / Bundagen,31725.59257161192,0.02324081208870328,330.8564966972299,0.008844653125350576,405.25764209295403,0.016042732607026957,30989.478432821736,0.0237939058614056
147,North,32681.68314,0.023941203143323698,340.82727266518395,0.009111197853072326,417.47058999921114,0.01652620049819801,31923.385277335605,0.024510965091358635
148,Hungry Head North,80223.094330992,0.05876800744737589,836.6221020033363,0.022365080822313897,1024.7569679461023,0.040566544134844944,78361.71526104255,0.06016659106094361
149,Hungry Head,30152.99317,0.022088793033387875,314.4563387631882,0.008406234325733338,385.16950901819655,0.015247513679560589,29453.367322218615,0.02261447061413023
15,Maggies,45101.22219719544,0.03303922622374571,470.34684503512926,0.01257359228084207,576.1157942720554,0.022806409252293852,44054.75955788826,0.03382550641952851
150,Schnapper,81431.61471443945,0.05965331778708573,849.2253912674211,0.02270199946496426,1040.1944139106356,0.04117765862602492,79542.1949092614,0.0610729703561587
151,Wenonah Head / Valla,25113.85002330269,0.018397332308229892,261.9046568959763,0.007001391434905626,320.80030093516996,0.012699361871567753,24531.145065471545,0.018835159088773555
152,Valla Head / Walla ,48645.0745,0.03563530083618011,507.30459625983843,0.013561568920680223,621.3843964240383,0.024598434878430154,47516.385507316125,0.036483363412721716
153,South Valla,56153.412458774954,0.04113558806342356,585.6067552329691,0.015654788917859735,717.2947038624852,0.028395188490641685,54850.5109996795,0.04211454858801669
154,Hyland,62049.6751361832,0.045454937894382985,647.097074401964,0.017298584790227164,792.612619655972,0.03137676134230511,60609.96544212526,0.046536691965282005
155,Nambucca North,37619.09796370767,0.027558142050382782,392.31806098144733,0.01048768030499456,480.5403367651396,0.019022911177688697,36746.239565961085,0.02821398129976605
156,Nambucca Main,26845.02477,0.01966551687845923,279.95854857885405,0.007484018831047799,342.91405008938403,0.013574767854753514,26222.15217133176,0.02013352440250505
157,Beilbys,75415.77714817465,0.055246372507241626,786.4880621732168,0.021024867779812592,963.3490676238634,0.038135620143527144,73665.94001837757,0.05656114689987143
158,Shelly,46144.29238325955,0.033803334825812804,481.2247048195073,0.012864385713945086,589.4398058941433,0.023333860269878975,45073.6278725459,0.03460779957159578
159,V Wall,25654.5224171114,0.018793405777234262,267.54316384183295,0.007152123364243013,327.70676356356955,0.012972764570738633,25059.272489705996,0.019240658466322034
16,Hastings Point ,98316.09233,0.07202216387225822,1025.308441563111,0.02740915654564937,1255.8740287518185,0.04971566020895379,96034.90985968507,0.07373617499124378
160,Entrance / Wellington,42505.6679168932,0.031137834180133866,443.2786037018878,0.011849987915518442,542.9605992923156,0.02149391104782617,41519.428713899,0.03187886431775288
161,Forster - Scotts Head,136622.8234,0.10008403652351909,1424.79761778998,0.03808853937878171,1745.1980807667785,0.06908628795115039,133452.82770144325,0.10246587486620667
162,Little,42886.82396272896,0.0314170527957593,447.25356346774583,0.011956248909838318,547.8294256209714,0.021686650852798837,41891.74097364024,0.03216472788523867
163,Scotts Head  / Wakki,55285.34968458955,0.040499682405538584,576.5539941936904,0.01541278511252905,706.2062089112547,0.027956233759033798,54002.58948148461,0.04146350940303896
164,Middle Head ,65475.811751639754,0.047964779029432456,682.8272047450722,0.018253743936754517,836.3775404571878,0.033109261483093504,63956.607006437494,0.04910626326367387
165,Grassy Head ,90949.48864,0.06662570510778322,948.4843859074346,0.025355450087592768,1161.774212179309,0.04599057759768796,88839.23004191325,0.06821128922835394
166,Stuarts Point ,17855.88071131381,0.01308045444236319,186.21351592578822,0.004977970727661796,228.08816252135458,0.009029212585012518,17441.579032866666,0.013391748121283471
167,Back ,32045.785404012637,0.023475371661804318,334.19568976530246,0.008933918425263076,409.3477340898443,0.01620464504353371,31302.24198015749,0.024034047573319808
168,Trial Bay Goal,35111.74884602126,0.025721365336019115,366.16968429779297,0.009788666309904213,448.51186041615233,0.017755015822961656,34297.06730130732,0.02633349226766229
169,Horseshoe Bay,227071.1985,0.16634264728650933,2368.0560439326664,0.06330428599424186,2900.5711487851736,0.1148234666403755,221802.57130728214,0.17030133349755214
17,Cudgera,49298.115897566255,0.03611369103086987,514.1149651602638,0.013743627762447684,629.7262427227165,0.024928659396658774,48154.274689683276,0.036973138521010654
170,Front  (South West Rocks),68553.36018,0.0502192593691127,714.9220155551432,0.01911172155415823,875.6896515450701,0.034665490461635445,66962.7485128998,0.05141439659240621
171,Little Bay,74811.7861509156,0.05480391453773702,780.1892248878662,0.020856483506152906,955.6337832886018,0.03783019902194495,73075.96314273913,0.056108159145663875
172,Gap ,53953.50856099739,0.03952403256651526,562.6646306675603,0.015041486365952117,689.1934835485665,0.027282759466233684,52701.65044678126,0.040464640674407026
173,Cobble ,71213.67658396024,0.05216809337438384,742.6656412583893,0.019853380697122936,909.6721075277796,0.036010737035753415,69561.33883517409,0.05340960969786679
174,North Smoky 1,32574.816926099877,0.02386291752611173,339.7127976221566,0.009081405041775478,416.1054980858984,0.016472161283943614,31818.998630391823,0.02443081640295937
175,North Smoky 2,44749.90879281258,0.032781869050760686,466.6831050449385,0.012475650999113614,571.6281730692516,0.022628760024937168,43711.59751469839,0.0335620245616919
176,North Smoky 3,43898.12629179541,0.03215788962462699,457.80012599266536,0.01223818590708307,560.7476397219514,0.02219803776585503,42879.57852608079,0.032923195433509425
177,South Smoky 1,68169.23820118203,0.04993786803784919,710.9161249818069,0.01900463369905199,870.7829388631725,0.034471250868450584,66587.53913733705,0.05112630860216107
178,South Smoky 2,74899.36112456306,0.05486806821750264,781.1025174895409,0.020880898188483158,956.7524519863314,0.03787448320299294,73161.50615508718,0.056173839579341474
179,Hat Head,81712.21915,0.05985887659401421,852.1517290591477,0.022780228071486414,1043.778810062084,0.04131955233275027,79816.28861087878,0.061283421130528
18,Pottsville North,70402.789,0.051574071815248465,734.2091427820126,0.019627316538113684,899.3139593060769,0.03560069417668103,68769.26589791192,0.05280145138550803
180,Gap ,30274.899139850524,0.022178096132499166,315.7276588187609,0.008440220011416068,386.72671636703336,0.015309158071957651,29572.44476466473,0.0227058989826948
181,Connors ,29278.782836361403,0.02144838393640296,305.3394667075652,0.008162516666490944,374.0024861263794,0.014805450301446968,28599.440883527455,0.02195882081547911
182,Third ,27811.945196258683,0.02037384142371973,290.04226582053485,0.007753582772234057,355.265336866852,0.014063712097976883,27166.637593571297,0.020858705927355614
183,Killick / Crescent Head / Front ,43869.21995611421,0.03213671407954542,457.4986706633693,0.012230127223493575,560.3783948161799,0.022183420651519552,42851.34289063466,0.03290151594467264
184,Killick  North,29367.31527374671,0.021513239013148413,306.2627444055704,0.008187198276369384,375.1333853126601,0.014850218644758911,28685.91914402848,0.022025219338251283
185,Killick  South,153232.3145,0.11225143924965442,1598.0129178624811,0.042719034050756555,1957.3650618674824,0.07748523665020543,149676.93652027004,0.11492284211582342
186,Pebbly  / Shelly ,61259.88022160217,0.0448763679226178,638.8605449200372,0.017078400973522395,782.5239058172087,0.030977384448070088,59838.49577086492,0.04594435296310453
187,Goolawah  / Back ,24302.34192936559,0.017802856190027142,253.44168731091835,0.006775154286361049,310.4342264183283,0.012289005238194109,23738.466015636342,0.018226535399576155
188,Racecourse / Sunset ,41205.9987908128,0.03018575217036389,429.72475209297045,0.011487658273543627,526.3588338769802,0.02083670522195374,40249.91520484285,0.0309041242946271
189,Delicate Nobby,42857.516072895436,0.031395583089281795,446.9479204530711,0.011948078278546596,547.4550513267221,0.021671830683914255,41863.11310111564,0.03214274723444007
19,Mooball,65167.20383,0.04773870606642237,679.6088271662783,0.018167708348531243,832.4354322562917,0.03295320720747681,63655.15957057742,0.04887481012945719
190,Big Hill (2)   (The Rock),39881.54176097738,0.02921551160257981,415.91239502105043,0.011118418109411651,509.440431746178,0.020166964855995735,38956.18893421015,0.029910793569149028
191,Barries,29811.452349705785,0.021838594837494063,310.8945140619913,0.008311017504271852,380.80672124052194,0.015074806170882972,29119.751114403272,0.022358318105471352
192,Point Plomer  (Fingers),54334.38650764696,0.03980304745857229,566.6366902221055,0.015147669830094083,694.0587574827248,0.027475358644333175,53073.69105994213,0.04075029567003269
193,Queens Head,39000.04905473678,0.02856976775092259,406.71957733001426,0.010872670226164838,498.1803849922251,0.0197212189885437,38095.14909241455,0.02924968205728488
194,North Shore ,16477.919939959862,0.01207101932210959,171.84318470605297,0.0045938144659479286,210.48631215922097,0.008332416894028756,16095.590443094588,0.012358290076321896
195,Pelican Point / North Breakwall  / Pilot ,41235.11755618887,0.030207083332353456,430.0284227865494,0.011495776179571928,526.7307923256775,0.02085142975596267,40278.358341076644,0.030925963103802835
196,Town,480516.1321,0.35200556479816186,5011.155700693348,0.13396120182677032,6138.036168841128,0.24298338331246594,469366.9402304655,0.36038272843183117
197,Oxley ,95104.93229010564,0.06966980538106596,991.8202361423234,0.02651392987277434,1214.8551843216153,0.04809186762692013,92898.25686964171,0.07132783416915554
198,Rocky ,82183.57475427733,0.060204171547961545,857.0673524183533,0.022911635445804438,1049.7998311145834,0.041557903496882966,80276.7075707444,0.061636933546414495
199,Flynns ,321320.47,0.23538563217274516,3350.9528555325805,0.08957966956202985,4104.496259115358,0.16248265086738747,313865.02088535205,0.2409874298569847
2,Little d'bah,27676.409056648175,0.020274553445258626,288.62880089545814,0.007715797185153405,353.534019910899,0.013995175315205999,27034.24623584182,0.020757055055447348
20,Wooyung,39302.59580035925,0.028791400555642912,409.87474475889974,0.01095701604297506,502.04506870072237,0.019874208299308964,38390.67598689963,0.02947658936461936
200,Nobbys / The Dog ,87881.46416317708,0.06437820160762209,916.4888974735493,0.024500127615164947,1122.5837585241325,0.0444391646113935,85842.39150717939,0.06591029877664735
201,Shelly,78245.59768698363,0.0573193779913397,815.9993946294531,0.02181378231359964,999.4967422974006,0.03956658015246966,76430.10155005677,0.058683486564705366
202,Pandanus Cove,74857.83473275334,0.054837647759111104,780.6694514566901,0.020869321209100334,956.2220005033038,0.03785348448410571,73120.94328079335,0.05614269516319689
203,Miners North,82749.87175825748,0.06061901651031143,862.9730905823952,0.023069511159388798,1057.0336184123082,0.04184426383485012,80829.86504926276,0.0620616511485171
204,Miners South,86077.60765676721,0.06305677348911409,897.6770299597073,0.023997237557206546,1099.5415842034606,0.043527005523160314,84080.38904260405,0.06455742280422483
205,Tacking Point North / Little Bay,84638.91014949873,0.06200284523408027,882.6732939069467,0.023596148739862204,1081.1638924971642,0.04279949698697121,82675.07296309462,0.06347841275977206
206,Tacking Point - Lighthouse,124599.371,0.09127616958596323,1299.4087119628985,0.034736568391726674,1591.6124240625768,0.06300636898884493,121708.34986397452,0.09344839492823759
207,Lighthouse ,95990.30098365227,0.07031838861523224,1001.0534753188937,0.026760758327271615,1226.164742317091,0.04853957347125178,93763.08276601628,0.07199185263624429
208,Lake Cathie,69138.88285,0.05064818823203083,721.0282523069254,0.019274957115526712,883.1690244236224,0.034961572673778765,67534.68557326945,0.05185353326915232
209,Middle Rock ,39274.591778553266,0.028770886007110783,409.58269938488326,0.010949208911920284,501.6873498079802,0.019860047459515525,38363.3217293604,0.029455586602981795
21,Crabbes Creek,66832.42850728321,0.04895857843674465,696.9749457563754,0.01863194978430897,853.7067457785694,0.03379526411052681,65281.74681574827,0.05012371349099189
210,Rainbow / Bonny Hills,106043.1528,0.07768267785559697,1105.8915906753077,0.0295633533311458,1354.5782625439274,0.05362301559337137,103582.68294678075,0.0795314000605175
211,Boat Ramp,36634.6177756897,0.026836953974757997,382.05121835777203,0.010213220946918029,467.9647444012493,0.018525087460838002,35784.601812930676,0.027475630113314806
212,Bartletts - Sponys Bay,63891.40206946368,0.04680410826774823,666.3038810090424,0.01781203259548745,816.1385447486397,0.03230807043161783,62408.959643705995,0.04791797041339846
213,Shark,83172.25966220882,0.060928439821542446,867.3780447793313,0.02318726702120163,1062.4291338977166,0.042057853421372034,81242.45248353177,0.06237843823455589
214,North Haven / Grants ,71942.58127,0.05270205776923594,750.267165179645,0.02005658916659146,918.9830193321249,0.03637932346791368,70273.33108548823,0.053956281582479164
215,Pilot ,60717.04254122941,0.0444787082572945,633.1994568631906,0.016927065392463234,775.5897841647735,0.030702886824878813,59308.253300201446,0.045537229640327866
216,Wash House,91316.42121408795,0.06689450421640043,952.3110134388996,0.02545774577618762,1166.4613501562044,0.04617612499629402,89197.64885049286,0.0684864853214017
217,Pebbly  (Port Macquarie-Hastings),80899.95830561627,0.05926384904303237,843.6809092700231,0.02255378106660646,1033.4031200315073,0.040908815054819414,79022.87427631473,0.06067423288534244
218,Dunbogan ,27238.324961892467,0.01995363177603258,284.0601559277494,0.007593665444064336,347.9380037961977,0.013773648610048452,26606.32680216852,0.02042849596907355
219,Kylie ,52059.12049253322,0.03813628489803978,542.9086371962802,0.014513357370014447,664.9948735430322,0.026324821134027065,50851.216981793914,0.039043866853894084
22,South Golden ,113822.8071,0.08338171982914729,1187.0232247465835,0.0317322125435734,1453.9543215032688,0.057556966186360276,111181.82955375014,0.0853660700239121
220,Crowdy Head ,31025.08493,0.02272765015394494,323.5511168626263,0.008649361356166646,396.30946958941377,0.015688505755055784,30305.22434354796,0.02326853150182237
221,Harrington ,29972.42681958548,0.021956517848612227,312.5732675491574,0.008355894943358515,382.86298335614055,0.015156206395985361,29276.990568680183,0.022479047493701425
222,Manning Point ,21077.75451338439,0.015440661377455714,219.8134518938053,0.005876184248138783,269.24386283493834,0.010658422812797236,20588.697198655645,0.01580812416755448
223,Old Bar,34130.52737,0.025002564453415095,355.9368257843453,0.009515115435323506,435.9778943177795,0.017258839944369303,33338.61264989788,0.02559758508556823
224,Saltwater / Wallabi,38998.90165296278,0.028568927213461878,406.7076114280218,0.01087235034653874,498.1657282655949,0.0197206387800003,38094.02831326916,0.02924882151639083
225,Saltwater / Badges,37504.895254087525,0.027474482030217313,391.1270758695653,0.010455842180922019,479.08152962964164,0.01896516210556966,36634.686648588315,0.028128330306307524
226,"Diamond (Back Saltwater, Back)",31156.48421,0.022823907646005254,324.92143974473436,0.008685993644433504,397.9879429627734,0.015754950645219378,30433.57482729249,0.023367079766650495
227,Diamond South ,35316.7675429118,0.02587155326389938,368.30776155064206,0.009845822665742548,451.13073643869694,0.017858687964820985,34497.329044922466,0.02648725442553627
228,Shelly,56910.07780067597,0.04168988872732641,593.4977865392633,0.01586573667134853,726.9602258419407,0.028777812699337494,55589.61978829477,0.042682040712021696
229,Black Head ,54387.12652,0.0398416825357229,567.186699672152,0.015162373010626694,694.7324499599209,0.027502027773174783,53125.20737036793,0.040789850199588765
23,New Brighton  / Ocean Shores,55112.410191934214,0.0403729943305264,574.7504611453778,0.015364571991820624,703.9971075096064,0.027868783161173576,53833.66262327923,0.041333806356557715
230,Pebbly,36068.16877097917,0.026421997663174705,376.1438950246248,0.010055302857648074,460.72901547052135,0.018238650260411386,35231.29586048403,0.027050798512046968
231,Diamond Reef ,75454.880985831,0.05527501830608265,786.8958641301003,0.021035769384854294,963.8485737878364,0.03815539384546844,73704.13654791306,0.0565904744224359
232,Nine Mile ,11675.542737156587,0.00855300320003113,121.76066241583462,0.0032549786210378643,149.14151435107948,0.005903990910534494,11404.640560389673,0.00875655085532755
233,Tuncurry ,30593.21739084452,0.02241128246744491,319.0473024509731,0.008528962704153834,390.7928627610434,0.015470122585799361,29883.377225632503,0.022944634775604645
234,Tuncurry Rock Pool,54959.048956075945,0.040260648449004156,573.1511037461037,0.015321817016291194,702.0380956269346,0.027791232732647705,53683.85975670291,0.041218786824595836
235,Forster Main ,169912.2197,0.12447042433355977,1771.9625450367066,0.04736915919261828,2170.431501412392,0.085919791763089,165969.82565355088,0.1274326192999728
236,Pebbly,44865.482824871986,0.03286653364308826,467.8883912588943,0.012507871428773068,573.1044972581144,0.022687202535930654,43824.48993635498,0.03364870403450671
237,One Mile ,84406.13757,0.061832325998944754,880.2457799052318,0.02353125498829187,1078.1904928199585,0.0426817904936183,82447.7012972748,0.06330383544238367
238,Burgess ,34397.879372432595,0.025198415094693085,358.72495800631003,0.009589649448157047,439.393006009393,0.017394032271425088,33599.761408416896,0.025798096655632066
239,McBrides ,47822.71787620002,0.035032877549034405,498.7284906765515,0.01333230735317965,610.8797445229415,0.024182592451106995,46713.10964100053,0.035866603424802426
24,Harrys Hill,48681.48907905474,0.03566197659919983,507.6843527617174,0.013571720797898127,621.8495504290374,0.024616848698549004,47551.95517586399,0.03651067401579572
240,Cape Hawke North ,33006.305868107695,0.02417900786853548,344.21266376000386,0.009201698146178959,421.6172687748928,0.016690353007357196,32240.4759355728,0.024754429184759962
241,Cape Hawke South ,35127.11069867904,0.02573261877218892,366.32988835833237,0.009792948980363727,448.7080902634648,0.017762783876276316,34312.072720057244,0.026345013517428423
242,Janies Corner,48115.32839309326,0.035247231497599556,501.7800362165611,0.013413883087877386,614.6175044358599,0.024330557292738437,46998.93085244084,0.03608605865096721
243,Seven Mile ,24937.032061723858,0.018267803032781835,260.0606764820826,0.006952097051105889,318.541656592203,0.01260995004194387,24358.42972864957,0.0187025472258772
244,Lindeman Cove,35835.592521139566,0.02625162225074965,373.718428484851,0.009990463840051046,457.7581236769611,0.018121043045400333,35004.115968977756,0.026876368440117152
245,Shelly,62299.32250237523,0.045637818876448556,649.7005703902954,0.017368182997183654,795.8015751577226,0.03150300093681609,60853.82035682721,0.04672392521920194
246,Elizabeth ,123420.7466,0.09041275976495736,1287.1171987618152,0.03440798433267241,1576.556864605991,0.06241037204881486,120557.07253663219,0.09256443734868242
247,Boomerang ,116883.4391,0.08562380791699346,1218.9416193017844,0.03258547409647309,1493.0503448426005,0.05910464100673323,114171.44713585562,0.08766151618524148
248,Blueys ,63242.6386568961,0.04632885194188213,659.5381259050789,0.01763116639632562,807.8513447456781,0.031980009169103825,61775.249186245346,0.04743140375494715
249,Sandbar / Cellito ,38537.17695295498,0.028230687448030475,401.89242582231844,0.010743627934128018,492.26773084288595,0.019487157691079213,37643.016796289776,0.02890253219110643
25,Torakina,47533.37446855742,0.03482091694495908,495.7110168191776,0.013251642443015566,607.1837181407242,0.024036279693987344,46430.479733597516,0.035649598500858866
250,Number Six ,56144.58514905748,0.04112912155390353,585.5146979211269,0.015652327986915276,717.1819452208862,0.028390724770409385,54841.88850591546,0.04210792818601938
251,Number Five ,59310.915293509024,0.043448639581246604,618.5353860805482,0.016535056709627093,757.6281397413464,0.029991848145436855,57934.75176768713,0.044482646994286015
252,Number Four ,49612.96191722578,0.03634433375766107,517.3983979544016,0.013831402445473253,633.7480353893587,0.025087868101567153,48461.81548388203,0.03720927017200213
253,Number Three ,43611.05362962362,0.03194759247155479,454.8063330449214,0.0121581540491137,557.0806194789557,0.02205287326033426,42599.16667709974,0.03270789354801492
254,Number Two ,40329.707045295494,0.029543818320066865,420.5861736297841,0.011243360345672956,515.1652233629337,0.02039358933286987,39393.95564830278,0.030246913455998906
255,Number One ,50157.46448481398,0.03674321304814459,523.0768486105461,0.013983202173888374,640.7034240446287,0.025363207611016434,48993.684212158805,0.03761764214504701
256,Boat ,50731.036401253914,0.037163387300185695,529.0584546104634,0.014143106031693525,648.0301399098274,0.02565324666593963,49553.947806733624,0.03804781586532385
257,Lighthouse ,110366.26812555779,0.08084960722633425,1150.9760375048922,0.030768577643004762,1409.8010458340054,0.05580909243466957,107805.4910422189,0.08277369723281255
258,Treachery ,80350.04569843493,0.05886100658895174,837.9460389664606,0.02240047309453934,1026.3786243963025,0.040630739841745526,78485.72103507217,0.06026180343181095
259,Submarine / Fiona / Yagon ,41163.80915255608,0.030154845845994954,429.2847692658817,0.011475896390293464,525.8199101899874,0.020815371118144205,40208.70447310021,0.030872482449679956
26,Brunswick Heads,114181.0667,0.08364416548792512,1190.7594044852801,0.03183209032784727,1458.5306722972075,0.05773812790788624,111531.77662321752,0.08563476146528087
260,Mungo ,13440.83196650339,0.009846178581037934,140.17032359901486,0.003747116659570821,171.69103644691887,0.006796647620304378,13128.970606457457,0.010080501720750173
261,Dark Point North ,75339.04721998384,0.05519016344389199,785.6878692319374,0.021003476545033706,962.3689318011304,0.038096819994462794,73590.99041895077,0.05650360015164275
262,"Bennetts  (Dark Point , White Sands, Lemon Tree, The Baskets,  Lovers Walk)",21739.474855797318,0.0159254093959073,226.71433085421344,0.006060662658791528,277.69657258609095,0.010993036027349395,21235.063952357013,0.01630440840553713
263,Hawks Nest,247919.6369,0.18161532148805815,2585.4780282521097,0.06911654010539708,3166.8857642878556,0.1253659307967276,242167.27310746006,0.185937472665865
264,Winda Woppa,30342.76785292731,0.022227813848685534,316.43544085917426,0.008459140862897905,387.5936604460497,0.015343477355791698,29638.738751622084,0.022756799900187166
265,Jimmys,37971.02476813858,0.02781594857400546,395.9881979330165,0.010585792594108431,485.03579344198147,0.01920087058405692,37090.00077676358,0.028477923202059392
266,Soldiers Point,36018.13143075722,0.02638534244802334,375.62207091518536,0.010041353144444588,460.08984649458307,0.018213347796233962,35182.41951334745,0.02701327096200645
267,Soldiers Point (S),37207.00382970869,0.027256259514713548,388.02045736137086,0.010372794202804427,475.276312249664,0.018814526858758965,36343.70706009765,0.027904914447562233
268,Little/ Little Nelson Bay,37773.63773720446,0.027671351278168287,393.9297089890817,0.0105307638403943,482.514403098977,0.019101057559281234,36897.1936251164,0.028329884724237194
269,Wanda,32885.504594727165,0.024090514022805862,342.9528642458665,0.00916802043447839,420.0741726419659,0.016629267228642122,32122.47755783933,0.024663829328499875
27,Tyagarah,67299.93387,0.049301052868414796,701.85041612455,0.018762283764931664,859.6785844615744,0.034031668316673216,65738.40486941386,0.050474338260728696
270,Nelson Bay,35984.73981982314,0.026360881182144497,375.27384002279814,0.010032044028615092,459.66330740056037,0.01819646260537979,35149.80267239978,0.026988227557526844
271,Shoal Bay,51091.84407248909,0.03742769956695933,532.821207404335,0.01424369418272111,652.6390393579196,0.025835696874840212,49906.383825726836,0.03831841833694247
272,Corlette,36484.809626242335,0.026727210932360797,380.48891500941744,0.010171456522369294,466.0511190757513,0.018449333727365017,35638.269592157165,0.027363275363843205
273,Nelson Bay Marina,36111.88424443414,0.026454021749143856,376.59979032006765,0.010067490122489248,461.28742993213524,0.01826075593581655,35273.99702418194,0.02708358471951422
274,Zenith ,64177.01384351494,0.0470133352366713,669.2824388015947,0.017891657178205088,819.7869038405778,0.032452496207438133,62687.94450087277,0.04813217664609044
275,Dutchmans,35811.063181774676,0.026233653105947937,373.4626195107404,0.009983625402042586,457.4447898216276,0.01810863925399523,34980.15577244231,0.026857971658705647
276,Bagnalls,34482.60080892832,0.025260478395198436,359.60849194221987,0.009613268604092041,440.47522408022525,0.017436873499645216,33682.51709290587,0.025861636962400875
277,Wreck North ,39625.757492665456,0.029028134988520814,413.2448991584177,0.011047109019658809,506.1730844388979,0.020037622004089782,38706.339509068144,0.02971895769445877
278,Wreck ,65269.71068497869,0.047813798203755545,680.6778397890705,0.01819628583130581,833.7448384164085,0.03300504201753063,63755.288006773204,0.04895168933831696
279,Box ,68728.14868881898,0.05034730195427662,716.7448314272032,0.019160450154807437,877.9223719832698,0.034753876054541964,67133.48148540851,0.05154548638419205
28,Little Wategos,190125.64673618256,0.13927791637192724,1982.7621901605155,0.05300438098417725,2428.634583381992,0.09614114867805233,185714.24996264005,0.1425925057213119
280,Fly Roads ,58253.72441071164,0.04267418676075083,607.5102658709459,0.016240326623040764,744.1237525990836,0.029457256691895792,56902.09039224162,0.0436897634481068
281,Fingal ,474423.2841,0.3475422049686046,4947.615253351273,0.1322626007057999,6060.207103598656,0.23990240283720218,463415.4617430501,0.35581314785070844
282,Shark Bay ,32696.05187046877,0.023951729060657602,340.9771197583085,0.009115203654904114,417.6541338626195,0.01653346635778085,31937.420616847845,0.024521741508516187
283,Samurai ,89122.51433004825,0.06528734187524046,929.4314298946175,0.02484611510814353,1138.4367347359935,0.04506672849169193,87054.64616541764,0.06684107511354825
284,One Mile / Anna Bay,449015.2831,0.3289293902368487,4682.642985931388,0.12517920407746902,5735.649365163573,0.22705429715715889,438596.99074890505,0.3367573782049286
285,Birubi Point,590809.7218,0.43280193091867664,6161.373797138011,0.16470951773747086,7546.908832098583,0.29875572432807357,577101.4391707635,0.4431019175065387
286,Boulder ,46052.117996481385,0.03373581181272275,480.2634463457271,0.012838688779324606,588.2623850291752,0.023287250296023666,44983.59216510648,0.03453866961990515
287,Kingsley ,42445.04991161454,0.03109342802233891,442.6464370743136,0.011833088460334302,542.186274594286,0.021463258241336578,41460.21719994594,0.03183340136515868
288,Little Kingsley ,37562.046830702275,0.02751634883064597,391.7230921733276,0.010471775244097304,479.8115747226809,0.018994062037371598,36690.51216380626,0.0281711934689335
289,Boat Harbour,75436.42147164533,0.05526149565557677,786.7033555053699,0.02103062312952494,963.6127749079135,0.03814605939255078,73686.10534123205,0.05657662995469935
29,Wategos,351559.6932,0.25753759363771106,3666.3084608917884,0.098009943618548,4490.767256736404,0.17777376862812946,343402.6174823718,0.26366657220929013
290,Fishermans Bay,40076.23507395771,0.02935813559586502,417.942792004724,0.011172695892095741,511.92741296714115,0.020265415743980365,39146.364868985846,0.03005681178300722
291,Newcastle Bight / Stockton,213762.50149667755,0.156593265127562,2229.2637154304534,0.05959400672115525,2730.567983210803,0.10809363592435858,208802.66979803628,0.16031993179732432
292,Stockton,254903.3337,0.1867312790433635,2658.308865123862,0.07106349745817689,3256.0943895285463,0.12889738825077016,248988.93044534756,0.19117518174407108
293,Little Park ,66046.71322211683,0.04838299702698672,688.7809614811908,0.018412903311436152,843.6701444730293,0.03339795016921146,64514.26211616261,0.04953443417376823
294,Nobbys Head,380169.4910789507,0.27849590780945144,3964.671288191944,0.10598595660094882,4856.224236082217,0.19224093220519994,371348.59555467655,0.28512366039161546
295,Horseshoe ,55921.22312518424,0.0409654960892925,583.1853237243355,0.015590057767120817,714.3287544751581,0.028277776928206672,54623.709046984746,0.04194040869975428
296,Nobbys,701717.4404,0.5140481816026057,7317.996455953537,0.19562904422785002,8963.62627963846,0.35483861291522784,685435.8176644079,0.5262816976702975
297,Newcastle ,1021396.15,0.7482311303309062,10651.827894663495,0.2847510138676407,13047.150954154255,0.5164910720992731,997697.1711511824,0.7660378221602857
298,Susan Gilmour ,59688.371340368096,0.04372514773588533,622.4717596892898,0.016640286195789986,762.4497028752236,0.03018271696583765,58303.449877803585,0.044765735596193484
299,Bar ,572660.4023,0.4195065157712612,5972.100097879123,0.15964974036447663,7315.0723294529835,0.2895781280678689,559373.2298726679,0.4294900929627794
3,Letitia Spit,31466.48879223952,0.023051003742830017,328.1543826695553,0.008772418602170588,401.94789188265247,0.015911711172500276,30736.38651768731,0.023599580383613327
30,The Pass,297699.967,0.21808226201741948,3104.6218577690647,0.08299460246802152,3802.7717340581303,0.15053843224272045,290792.57340817276,0.22327226745261244
300,Dixon Park ,538219.9464,0.39427691093363904,5612.931122295507,0.1500482211737211,6875.135457694466,0.27216256605368,525731.87982001,0.40366006429873624
301,Merewether ,614834.0327,0.45040111346907896,6411.915983922896,0.17140716084709656,7853.791534644339,0.3109041371580878,600568.3251814328,0.46111993216298475
302,The Gulf,59957.71035584695,0.04392245397792859,625.2806138622757,0.01671537416017259,765.8901963534846,0.030318914069050577,58566.53954563119,0.04496773740796869
